Australian Bureau of Statistics

"2021 Census - counting persons, place of usual residence"
"SA2 (UR) by SIEMP Status in Employment"
"Counting: Person Records"

Filters:
"Default Summation","Person Records"

"Counting","SA2 (UR)","SIEMP Status in Employment","Count",
"Person Records","301011001","Employee",7366
"Person Records","301011001","Owner manager of incorporated enterprise with employees",218
"Person Records","301011001","Owner manager of incorporated enterprise without employees",152
"Person Records","301011001","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301011001","Owner manager of unincorporated enterprise with employees",76
"Person Records","301011001","Owner manager of unincorporated enterprise without employees",489
"Person Records","301011001","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301011001","Contributing family worker",66
"Person Records","301011001","Not stated",47
"Person Records","301011001","Not applicable",8152
"Person Records","301011001","Total",16574
"Person Records","301011002","Employee",3047
"Person Records","301011002","Owner manager of incorporated enterprise with employees",429
"Person Records","301011002","Owner manager of incorporated enterprise without employees",133
"Person Records","301011002","Owner manager of incorporated enterprise - employees not stated",3
"Person Records","301011002","Owner manager of unincorporated enterprise with employees",62
"Person Records","301011002","Owner manager of unincorporated enterprise without employees",192
"Person Records","301011002","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301011002","Contributing family worker",105
"Person Records","301011002","Not stated",20
"Person Records","301011002","Not applicable",3564
"Person Records","301011002","Total",7550
"Person Records","301011003","Employee",6385
"Person Records","301011003","Owner manager of incorporated enterprise with employees",343
"Person Records","301011003","Owner manager of incorporated enterprise without employees",192
"Person Records","301011003","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301011003","Owner manager of unincorporated enterprise with employees",62
"Person Records","301011003","Owner manager of unincorporated enterprise without employees",379
"Person Records","301011003","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301011003","Contributing family worker",81
"Person Records","301011003","Not stated",19
"Person Records","301011003","Not applicable",7761
"Person Records","301011003","Total",15230
"Person Records","301011004","Employee",7970
"Person Records","301011004","Owner manager of incorporated enterprise with employees",305
"Person Records","301011004","Owner manager of incorporated enterprise without employees",202
"Person Records","301011004","Owner manager of incorporated enterprise - employees not stated",6
"Person Records","301011004","Owner manager of unincorporated enterprise with employees",114
"Person Records","301011004","Owner manager of unincorporated enterprise without employees",514
"Person Records","301011004","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301011004","Contributing family worker",78
"Person Records","301011004","Not stated",46
"Person Records","301011004","Not applicable",9018
"Person Records","301011004","Total",18254
"Person Records","301011005","Employee",1630
"Person Records","301011005","Owner manager of incorporated enterprise with employees",72
"Person Records","301011005","Owner manager of incorporated enterprise without employees",37
"Person Records","301011005","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301011005","Owner manager of unincorporated enterprise with employees",24
"Person Records","301011005","Owner manager of unincorporated enterprise without employees",110
"Person Records","301011005","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301011005","Contributing family worker",13
"Person Records","301011005","Not stated",5
"Person Records","301011005","Not applicable",1982
"Person Records","301011005","Total",3877
"Person Records","301011006","Employee",5282
"Person Records","301011006","Owner manager of incorporated enterprise with employees",280
"Person Records","301011006","Owner manager of incorporated enterprise without employees",173
"Person Records","301011006","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301011006","Owner manager of unincorporated enterprise with employees",84
"Person Records","301011006","Owner manager of unincorporated enterprise without employees",336
"Person Records","301011006","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301011006","Contributing family worker",70
"Person Records","301011006","Not stated",14
"Person Records","301011006","Not applicable",5652
"Person Records","301011006","Total",11893
"Person Records","301021007","Employee",5575
"Person Records","301021007","Owner manager of incorporated enterprise with employees",510
"Person Records","301021007","Owner manager of incorporated enterprise without employees",238
"Person Records","301021007","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301021007","Owner manager of unincorporated enterprise with employees",94
"Person Records","301021007","Owner manager of unincorporated enterprise without employees",398
"Person Records","301021007","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301021007","Contributing family worker",105
"Person Records","301021007","Not stated",43
"Person Records","301021007","Not applicable",8884
"Person Records","301021007","Total",15851
"Person Records","301021008","Employee",2528
"Person Records","301021008","Owner manager of incorporated enterprise with employees",193
"Person Records","301021008","Owner manager of incorporated enterprise without employees",92
"Person Records","301021008","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301021008","Owner manager of unincorporated enterprise with employees",35
"Person Records","301021008","Owner manager of unincorporated enterprise without employees",184
"Person Records","301021008","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301021008","Contributing family worker",46
"Person Records","301021008","Not stated",14
"Person Records","301021008","Not applicable",3291
"Person Records","301021008","Total",6379
"Person Records","301021009","Employee",7460
"Person Records","301021009","Owner manager of incorporated enterprise with employees",418
"Person Records","301021009","Owner manager of incorporated enterprise without employees",220
"Person Records","301021009","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301021009","Owner manager of unincorporated enterprise with employees",118
"Person Records","301021009","Owner manager of unincorporated enterprise without employees",511
"Person Records","301021009","Owner manager of unincorporated enterprise - employees not stated",5
"Person Records","301021009","Contributing family worker",128
"Person Records","301021009","Not stated",43
"Person Records","301021009","Not applicable",8868
"Person Records","301021009","Total",17765
"Person Records","301021011","Employee",3826
"Person Records","301021011","Owner manager of incorporated enterprise with employees",320
"Person Records","301021011","Owner manager of incorporated enterprise without employees",122
"Person Records","301021011","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301021011","Owner manager of unincorporated enterprise with employees",55
"Person Records","301021011","Owner manager of unincorporated enterprise without employees",237
"Person Records","301021011","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301021011","Contributing family worker",76
"Person Records","301021011","Not stated",13
"Person Records","301021011","Not applicable",3698
"Person Records","301021011","Total",8357
"Person Records","301021012","Employee",8671
"Person Records","301021012","Owner manager of incorporated enterprise with employees",477
"Person Records","301021012","Owner manager of incorporated enterprise without employees",246
"Person Records","301021012","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301021012","Owner manager of unincorporated enterprise with employees",136
"Person Records","301021012","Owner manager of unincorporated enterprise without employees",560
"Person Records","301021012","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301021012","Contributing family worker",108
"Person Records","301021012","Not stated",36
"Person Records","301021012","Not applicable",9026
"Person Records","301021012","Total",19263
"Person Records","301021013","Employee",5725
"Person Records","301021013","Owner manager of incorporated enterprise with employees",253
"Person Records","301021013","Owner manager of incorporated enterprise without employees",160
"Person Records","301021013","Owner manager of incorporated enterprise - employees not stated",4
"Person Records","301021013","Owner manager of unincorporated enterprise with employees",77
"Person Records","301021013","Owner manager of unincorporated enterprise without employees",407
"Person Records","301021013","Owner manager of unincorporated enterprise - employees not stated",4
"Person Records","301021013","Contributing family worker",68
"Person Records","301021013","Not stated",41
"Person Records","301021013","Not applicable",8399
"Person Records","301021013","Total",15140
"Person Records","301021550","Employee",596
"Person Records","301021550","Owner manager of incorporated enterprise with employees",57
"Person Records","301021550","Owner manager of incorporated enterprise without employees",31
"Person Records","301021550","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301021550","Owner manager of unincorporated enterprise with employees",30
"Person Records","301021550","Owner manager of unincorporated enterprise without employees",96
"Person Records","301021550","Owner manager of unincorporated enterprise - employees not stated",5
"Person Records","301021550","Contributing family worker",32
"Person Records","301021550","Not stated",19
"Person Records","301021550","Not applicable",1296
"Person Records","301021550","Total",2156
"Person Records","301021551","Employee",1516
"Person Records","301021551","Owner manager of incorporated enterprise with employees",65
"Person Records","301021551","Owner manager of incorporated enterprise without employees",64
"Person Records","301021551","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301021551","Owner manager of unincorporated enterprise with employees",44
"Person Records","301021551","Owner manager of unincorporated enterprise without employees",282
"Person Records","301021551","Owner manager of unincorporated enterprise - employees not stated",4
"Person Records","301021551","Contributing family worker",59
"Person Records","301021551","Not stated",55
"Person Records","301021551","Not applicable",6386
"Person Records","301021551","Total",8481
"Person Records","301031014","Employee",3
"Person Records","301031014","Owner manager of incorporated enterprise with employees",0
"Person Records","301031014","Owner manager of incorporated enterprise without employees",0
"Person Records","301031014","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301031014","Owner manager of unincorporated enterprise with employees",0
"Person Records","301031014","Owner manager of unincorporated enterprise without employees",0
"Person Records","301031014","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301031014","Contributing family worker",0
"Person Records","301031014","Not stated",0
"Person Records","301031014","Not applicable",0
"Person Records","301031014","Total",8
"Person Records","301031015","Employee",3127
"Person Records","301031015","Owner manager of incorporated enterprise with employees",259
"Person Records","301031015","Owner manager of incorporated enterprise without employees",142
"Person Records","301031015","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301031015","Owner manager of unincorporated enterprise with employees",48
"Person Records","301031015","Owner manager of unincorporated enterprise without employees",244
"Person Records","301031015","Owner manager of unincorporated enterprise - employees not stated",5
"Person Records","301031015","Contributing family worker",50
"Person Records","301031015","Not stated",26
"Person Records","301031015","Not applicable",3999
"Person Records","301031015","Total",7890
"Person Records","301031016","Employee",5206
"Person Records","301031016","Owner manager of incorporated enterprise with employees",234
"Person Records","301031016","Owner manager of incorporated enterprise without employees",143
"Person Records","301031016","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301031016","Owner manager of unincorporated enterprise with employees",52
"Person Records","301031016","Owner manager of unincorporated enterprise without employees",332
"Person Records","301031016","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301031016","Contributing family worker",49
"Person Records","301031016","Not stated",20
"Person Records","301031016","Not applicable",5817
"Person Records","301031016","Total",11860
"Person Records","301031017","Employee",2461
"Person Records","301031017","Owner manager of incorporated enterprise with employees",110
"Person Records","301031017","Owner manager of incorporated enterprise without employees",70
"Person Records","301031017","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301031017","Owner manager of unincorporated enterprise with employees",25
"Person Records","301031017","Owner manager of unincorporated enterprise without employees",114
"Person Records","301031017","Owner manager of unincorporated enterprise - employees not stated",0
"Person Records","301031017","Contributing family worker",22
"Person Records","301031017","Not stated",13
"Person Records","301031017","Not applicable",1960
"Person Records","301031017","Total",4775
"Person Records","301031018","Employee",4321
"Person Records","301031018","Owner manager of incorporated enterprise with employees",137
"Person Records","301031018","Owner manager of incorporated enterprise without employees",79
"Person Records","301031018","Owner manager of incorporated enterprise - employees not stated",0
"Person Records","301031018","Owner manager of unincorporated enterprise with employees",49
"Person Records","301031018","Owner manager of unincorporated enterprise without employees",222
"Person Records","301031018","Owner manager of unincorporated enterprise - employees not stated",4
"Person Records","301031018","Contributing family worker",33
"Person Records","301031018","Not stated",8
"Person Records","301031018","Not applicable",4025
