Australian Bureau of Statistics

"2021 Census - counting persons, place of usual residence"
"SA2 (UR) by SEXP Sex and MSTP Registered Marital Status"
"Counting: Person Records"

Filters:
"Default Summation","Person Records"

"Counting","SA2 (UR)","SEXP Sex","MSTP Registered Marital Status","Count",
"Person Records","Rochedale - Burbank","Male","Divorced",150
"Person Records","Rochedale - Burbank","Male","Separated",71
"Person Records","Rochedale - Burbank","Male","Married",2588
"Person Records","Rochedale - Burbank","Male","Not applicable",1352
"Person Records","Rochedale - Burbank","Female","Never married",1133
"Person Records","Rochedale - Burbank","Female","Widowed",143
"Person Records","Rochedale - Burbank","Female","Divorced",253
"Person Records","Rochedale - Burbank","Female","Separated",91
"Person Records","Rochedale - Burbank","Female","Married",2672
"Person Records","Rochedale - Burbank","Female","Not applicable",1297
"Person Records","Rochedale - Burbank","Total","Never married",2366
"Person Records","Rochedale - Burbank","Total","Widowed",173
"Person Records","Rochedale - Burbank","Total","Divorced",402
"Person Records","Rochedale - Burbank","Total","Separated",163
"Person Records","Rochedale - Burbank","Total","Married",5264
"Person Records","Rochedale - Burbank","Total","Not applicable",2658
"Person Records","Upper Mount Gravatt","Male","Never married",2280
"Person Records","Upper Mount Gravatt","Male","Widowed",116
"Person Records","Upper Mount Gravatt","Male","Divorced",284
"Person Records","Upper Mount Gravatt","Male","Separated",127
"Person Records","Upper Mount Gravatt","Male","Married",1783
"Person Records","Upper Mount Gravatt","Male","Not applicable",807
"Person Records","Upper Mount Gravatt","Female","Never married",2056
"Person Records","Upper Mount Gravatt","Female","Widowed",394
"Person Records","Upper Mount Gravatt","Female","Divorced",403
"Person Records","Upper Mount Gravatt","Female","Separated",138
"Person Records","Upper Mount Gravatt","Female","Married",1794
"Person Records","Upper Mount Gravatt","Female","Not applicable",813
"Person Records","Upper Mount Gravatt","Total","Never married",4329
"Person Records","Upper Mount Gravatt","Total","Widowed",509
"Person Records","Upper Mount Gravatt","Total","Divorced",691
"Person Records","Upper Mount Gravatt","Total","Separated",269
"Person Records","Upper Mount Gravatt","Total","Married",3574
"Person Records","Upper Mount Gravatt","Total","Not applicable",1623
"Person Records","Wishart","Male","Never married",1350
"Person Records","Wishart","Male","Widowed",93
"Person Records","Wishart","Male","Divorced",207
"Person Records","Wishart","Male","Separated",80
"Person Records","Wishart","Male","Married",2523
"Person Records","Wishart","Male","Not applicable",1233
"Person Records","Wishart","Female","Never married",1332
"Person Records","Wishart","Female","Widowed",372
"Person Records","Wishart","Female","Divorced",374
"Person Records","Wishart","Female","Separated",154
"Person Records","Wishart","Female","Married",2544
"Person Records","Wishart","Female","Not applicable",1190
"Person Records","Wishart","Total","Never married",2682
"Person Records","Wishart","Total","Widowed",462
"Person Records","Wishart","Total","Divorced",584
"Person Records","Wishart","Total","Separated",229
"Person Records","Wishart","Total","Married",5067
"Person Records","Wishart","Total","Not applicable",2421
"Person Records","Coopers Plains","Male","Never married",1236
"Person Records","Coopers Plains","Male","Widowed",35
"Person Records","Coopers Plains","Male","Divorced",156
"Person Records","Coopers Plains","Male","Separated",75
"Person Records","Coopers Plains","Male","Married",993
"Person Records","Coopers Plains","Male","Not applicable",402
"Person Records","Coopers Plains","Female","Never married",919
"Person Records","Coopers Plains","Female","Widowed",150
"Person Records","Coopers Plains","Female","Divorced",208
"Person Records","Coopers Plains","Female","Separated",71
"Person Records","Coopers Plains","Female","Married",991
"Person Records","Coopers Plains","Female","Not applicable",468
"Person Records","Coopers Plains","Total","Never married",2157
"Person Records","Coopers Plains","Total","Widowed",187
"Person Records","Coopers Plains","Total","Divorced",366
"Person Records","Coopers Plains","Total","Separated",142
"Person Records","Coopers Plains","Total","Married",1992
"Person Records","Coopers Plains","Total","Not applicable",871
"Person Records","Moorooka","Male","Never married",2045
"Person Records","Moorooka","Male","Widowed",62
"Person Records","Moorooka","Male","Divorced",356
"Person Records","Moorooka","Male","Separated",144
"Person Records","Moorooka","Male","Married",1751
"Person Records","Moorooka","Male","Not applicable",970
"Person Records","Moorooka","Female","Never married",2020
"Person Records","Moorooka","Female","Widowed",251
"Person Records","Moorooka","Female","Divorced",456
"Person Records","Moorooka","Female","Separated",147
"Person Records","Moorooka","Female","Married",1725
"Person Records","Moorooka","Female","Not applicable",900
"Person Records","Moorooka","Total","Never married",4063
"Person Records","Moorooka","Total","Widowed",315
"Person Records","Moorooka","Total","Divorced",812
"Person Records","Moorooka","Total","Separated",292
"Person Records","Moorooka","Total","Married",3478
"Person Records","Moorooka","Total","Not applicable",1868
"Person Records","Robertson","Male","Never married",936
"Person Records","Robertson","Male","Widowed",40
"Person Records","Robertson","Male","Divorced",98
"Person Records","Robertson","Male","Separated",42
"Person Records","Robertson","Male","Married",1014
"Person Records","Robertson","Male","Not applicable",373
"Person Records","Robertson","Female","Never married",644
"Person Records","Robertson","Female","Widowed",191
"Person Records","Robertson","Female","Divorced",151
"Person Records","Robertson","Female","Separated",52
"Person Records","Robertson","Female","Married",1018
"Person Records","Robertson","Female","Not applicable",310
"Person Records","Robertson","Total","Never married",1576
"Person Records","Robertson","Total","Widowed",230
"Person Records","Robertson","Total","Divorced",244
"Person Records","Robertson","Total","Separated",92
"Person Records","Robertson","Total","Married",2034
"Person Records","Robertson","Total","Not applicable",690
"Person Records","Salisbury - Nathan","Male","Never married",1503
"Person Records","Salisbury - Nathan","Male","Widowed",55
"Person Records","Salisbury - Nathan","Male","Divorced",189
"Person Records","Salisbury - Nathan","Male","Separated",78
"Person Records","Salisbury - Nathan","Male","Married",1263
"Person Records","Salisbury - Nathan","Male","Not applicable",738
"Person Records","Salisbury - Nathan","Female","Never married",1206
"Person Records","Salisbury - Nathan","Female","Widowed",246
"Person Records","Salisbury - Nathan","Female","Divorced",259
"Person Records","Salisbury - Nathan","Female","Separated",93
"Person Records","Salisbury - Nathan","Female","Married",1254
"Person Records","Salisbury - Nathan","Female","Not applicable",675
"Person Records","Salisbury - Nathan","Total","Never married",2710
"Person Records","Salisbury - Nathan","Total","Widowed",304
"Person Records","Salisbury - Nathan","Total","Divorced",451
"Person Records","Salisbury - Nathan","Total","Separated",172
"Person Records","Salisbury - Nathan","Total","Married",2519
"Person Records","Salisbury - Nathan","Total","Not applicable",1416
"Person Records","Tarragindi","Male","Never married",1495
"Person Records","Tarragindi","Male","Widowed",63
"Person Records","Tarragindi","Male","Divorced",231
"Person Records","Tarragindi","Male","Separated",75
"Person Records","Tarragindi","Male","Married",2238
"Person Records","Tarragindi","Male","Not applicable",1302
"Person Records","Tarragindi","Female","Never married",1389
"Person Records","Tarragindi","Female","Widowed",250
"Person Records","Tarragindi","Female","Divorced",338
"Person Records","Tarragindi","Female","Separated",117
"Person Records","Tarragindi","Female","Married",2242
"Person Records","Tarragindi","Female","Not applicable",1207
"Person Records","Tarragindi","Total","Never married",2889
"Person Records","Tarragindi","Total","Widowed",313
"Person Records","Tarragindi","Total","Divorced",566
"Person Records","Tarragindi","Total","Separated",189
"Person Records","Tarragindi","Total","Married",4477
"Person Records","Tarragindi","Total","Not applicable",2508
"Person Records","Algester","Male","Never married",1226
"Person Records","Algester","Male","Widowed",61
"Person Records","Algester","Male","Divorced",255
"Person Records","Algester","Male","Separated",132
"Person Records","Algester","Male","Married",1764
"Person Records","Algester","Male","Not applicable",983
"Person Records","Algester","Female","Never married",1121
"Person Records","Algester","Female","Widowed",227
"Person Records","Algester","Female","Divorced",368
"Person Records","Algester","Female","Separated",134
"Person Records","Algester","Female","Married",1769
"Person Records","Algester","Female","Not applicable",978
"Person Records","Algester","Total","Never married",2347
"Person Records","Algester","Total","Widowed",285
"Person Records","Algester","Total","Divorced",625
"Person Records","Algester","Total","Separated",269
"Person Records","Algester","Total","Married",3532
"Person Records","Algester","Total","Not applicable",1962
"Person Records","Calamvale - Stretton","Male","Never married",2886
"Person Records","Calamvale - Stretton","Male","Widowed",90
"Person Records","Calamvale - Stretton","Male","Divorced",407
"Person Records","Calamvale - Stretton","Male","Separated",193
"Person Records","Calamvale - Stretton","Male","Married",5034
"Person Records","Calamvale - Stretton","Male","Not applicable",2531
"Person Records","Calamvale - Stretton","Female","Never married",2734
"Person Records","Calamvale - Stretton","Female","Widowed",437
"Person Records","Calamvale - Stretton","Female","Divorced",713
"Person Records","Calamvale - Stretton","Female","Separated",301
"Person Records","Calamvale - Stretton","Female","Married",5165
"Person Records","Calamvale - Stretton","Female","Not applicable",2371
"Person Records","Calamvale - Stretton","Total","Never married",5615
"Person Records","Calamvale - Stretton","Total","Widowed",529
"Person Records","Calamvale - Stretton","Total","Divorced",1123
"Person Records","Calamvale - Stretton","Total","Separated",494
"Person Records","Calamvale - Stretton","Total","Married",10194
"Person Records","Calamvale - Stretton","Total","Not applicable",4897
"Person Records","Pallara - Willawong","Male","Never married",1230
"Person Records","Pallara - Willawong","Male","Widowed",25
"Person Records","Pallara - Willawong","Male","Divorced",152
"Person Records","Pallara - Willawong","Male","Separated",73
"Person Records","Pallara - Willawong","Male","Married",2246
"Person Records","Pallara - Willawong","Male","Not applicable",1335
"Person Records","Pallara - Willawong","Female","Never married",1132
"Person Records","Pallara - Willawong","Female","Widowed",133
"Person Records","Pallara - Willawong","Female","Divorced",240
"Person Records","Pallara - Willawong","Female","Separated",106
"Person Records","Pallara - Willawong","Female","Married",2257
"Person Records","Pallara - Willawong","Female","Not applicable",1303
"Person Records","Pallara - Willawong","Total","Never married",2364
"Person Records","Pallara - Willawong","Total","Widowed",156
"Person Records","Pallara - Willawong","Total","Divorced",388
"Person Records","Pallara - Willawong","Total","Separated",173
"Person Records","Pallara - Willawong","Total","Married",4498
"Person Records","Pallara - Willawong","Total","Not applicable",2636
"Person Records","Parkinson - Drewvale","Male","Never married",1897
"Person Records","Parkinson - Drewvale","Male","Widowed",88
"Person Records","Parkinson - Drewvale","Male","Divorced",254
"Person Records","Parkinson - Drewvale","Male","Separated",118
"Person Records","Parkinson - Drewvale","Male","Married",3591
"Person Records","Parkinson - Drewvale","Male","Not applicable",1886
"Person Records","Parkinson - Drewvale","Female","Never married",1672
"Person Records","Parkinson - Drewvale","Female","Widowed",402
"Person Records","Parkinson - Drewvale","Female","Divorced",461
"Person Records","Parkinson - Drewvale","Female","Separated",175
"Person Records","Parkinson - Drewvale","Female","Married",3684
"Person Records","Parkinson - Drewvale","Female","Not applicable",1858
"Person Records","Parkinson - Drewvale","Total","Never married",3573
"Person Records","Parkinson - Drewvale","Total","Widowed",491
"Person Records","Parkinson - Drewvale","Total","Divorced",718
"Person Records","Parkinson - Drewvale","Total","Separated",297
"Person Records","Parkinson - Drewvale","Total","Married",7273
"Person Records","Parkinson - Drewvale","Total","Not applicable",3747
"Person Records","Rocklea - Acacia Ridge","Male","Never married",1880
"Person Records","Rocklea - Acacia Ridge","Male","Widowed",85
"Person Records","Rocklea - Acacia Ridge","Male","Divorced",360
"Person Records","Rocklea - Acacia Ridge","Male","Separated",154
"Person Records","Rocklea - Acacia Ridge","Male","Married",1397
"Person Records","Rocklea - Acacia Ridge","Male","Not applicable",1003
"Person Records","Rocklea - Acacia Ridge","Female","Never married",1557
"Person Records","Rocklea - Acacia Ridge","Female","Widowed",361
"Person Records","Rocklea - Acacia Ridge","Female","Divorced",437
"Person Records","Rocklea - Acacia Ridge","Female","Separated",181
"Person Records","Rocklea - Acacia Ridge","Female","Married",1387
"Person Records","Rocklea - Acacia Ridge","Female","Not applicable",910
"Person Records","Rocklea - Acacia Ridge","Total","Never married",3436
"Person Records","Rocklea - Acacia Ridge","Total","Widowed",442
"Person Records","Rocklea - Acacia Ridge","Total","Divorced",800
"Person Records","Rocklea - Acacia Ridge","Total","Separated",341
"Person Records","Rocklea - Acacia Ridge","Total","Married",2778
"Person Records","Rocklea - Acacia Ridge","Total","Not applicable",1910
"Person Records","Kuraby","Male","Never married",1099
"Person Records","Kuraby","Male","Widowed",61
"Person Records","Kuraby","Male","Divorced",136
"Person Records","Kuraby","Male","Separated",59
"Person Records","Kuraby","Male","Married",2031
"Person Records","Kuraby","Male","Not applicable",1054
"Person Records","Kuraby","Female","Never married",970
"Person Records","Kuraby","Female","Widowed",231
"Person Records","Kuraby","Female","Divorced",216
"Person Records","Kuraby","Female","Separated",87
"Person Records","Kuraby","Female","Married",2064
"Person Records","Kuraby","Female","Not applicable",1015
"Person Records","Kuraby","Total","Never married",2068
"Person Records","Kuraby","Total","Widowed",294
"Person Records","Kuraby","Total","Divorced",346
"Person Records","Kuraby","Total","Separated",145
"Person Records","Kuraby","Total","Married",4099
"Person Records","Kuraby","Total","Not applicable",2069
"Person Records","Runcorn","Male","Never married",2334
"Person Records","Runcorn","Male","Widowed",62
"Person Records","Runcorn","Male","Divorced",320
"Person Records","Runcorn","Male","Separated",151
"Person Records","Runcorn","Male","Married",2879
"Person Records","Runcorn","Male","Not applicable",1286
"Person Records","Runcorn","Female","Never married",1837
"Person Records","Runcorn","Female","Widowed",279
"Person Records","Runcorn","Female","Divorced",532
"Person Records","Runcorn","Female","Separated",168
"Person Records","Runcorn","Female","Married",2897
"Person Records","Runcorn","Female","Not applicable",1312
"Person Records","Runcorn","Total","Never married",4167
"Person Records","Runcorn","Total","Widowed",341
"Person Records","Runcorn","Total","Divorced",853
"Person Records","Runcorn","Total","Separated",318
"Person Records","Runcorn","Total","Married",5778
"Person Records","Runcorn","Total","Not applicable",2598
"Person Records","Sunnybank","Male","Never married",1793
"Person Records","Sunnybank","Male","Widowed",64
"Person Records","Sunnybank","Male","Divorced",230
"Person Records","Sunnybank","Male","Separated",107
"Person Records","Sunnybank","Male","Married",1721
"Person Records","Sunnybank","Male","Not applicable",729
"Person Records","Sunnybank","Female","Never married",1366
"Person Records","Sunnybank","Female","Widowed",251
"Person Records","Sunnybank","Female","Divorced",325
"Person Records","Sunnybank","Female","Separated",114
"Person Records","Sunnybank","Female","Married",1705
"Person Records","Sunnybank","Female","Not applicable",622
"Person Records","Sunnybank","Total","Never married",3163
"Person Records","Sunnybank","Total","Widowed",312
"Person Records","Sunnybank","Total","Divorced",555
"Person Records","Sunnybank","Total","Separated",221
"Person Records","Sunnybank","Total","Married",3425
"Person Records","Sunnybank","Total","Not applicable",1352
"Person Records","Sunnybank Hills","Male","Never married",2716
"Person Records","Sunnybank Hills","Male","Widowed",161
"Person Records","Sunnybank Hills","Male","Divorced",493
"Person Records","Sunnybank Hills","Male","Separated",191
"Person Records","Sunnybank Hills","Male","Married",3718
"Person Records","Sunnybank Hills","Male","Not applicable",1694
"Person Records","Sunnybank Hills","Female","Never married",2259
"Person Records","Sunnybank Hills","Female","Widowed",560
"Person Records","Sunnybank Hills","Female","Divorced",672
"Person Records","Sunnybank Hills","Female","Separated",233
"Person Records","Sunnybank Hills","Female","Married",3796
"Person Records","Sunnybank Hills","Female","Not applicable",1596
"Person Records","Sunnybank Hills","Total","Never married",4972
"Person Records","Sunnybank Hills","Total","Widowed",725
"Person Records","Sunnybank Hills","Total","Divorced",1164
"Person Records","Sunnybank Hills","Total","Separated",425
"Person Records","Sunnybank Hills","Total","Married",7508
"Person Records","Sunnybank Hills","Total","Not applicable",3290
"Person Records","Jindalee - Mount Ommaney","Male","Never married",966
"Person Records","Jindalee - Mount Ommaney","Male","Widowed",61
"Person Records","Jindalee - Mount Ommaney","Male","Divorced",186
"Person Records","Jindalee - Mount Ommaney","Male","Separated",53
"Person Records","Jindalee - Mount Ommaney","Male","Married",1753
"Person Records","Jindalee - Mount Ommaney","Male","Not applicable",757
"Person Records","Jindalee - Mount Ommaney","Female","Never married",859
"Person Records","Jindalee - Mount Ommaney","Female","Widowed",224
"Person Records","Jindalee - Mount Ommaney","Female","Divorced",278
"Person Records","Jindalee - Mount Ommaney","Female","Separated",84
"Person Records","Jindalee - Mount Ommaney","Female","Married",1777
"Person Records","Jindalee - Mount Ommaney","Female","Not applicable",665
"Person Records","Jindalee - Mount Ommaney","Total","Never married",1824
"Person Records","Jindalee - Mount Ommaney","Total","Widowed",287
"Person Records","Jindalee - Mount Ommaney","Total","Divorced",459
"Person Records","Jindalee - Mount Ommaney","Total","Separated",135
"Person Records","Jindalee - Mount Ommaney","Total","Married",3525
"Person Records","Jindalee - Mount Ommaney","Total","Not applicable",1416
"Person Records","Middle Park - Jamboree Heights","Male","Never married",947
"Person Records","Middle Park - Jamboree Heights","Male","Widowed",48
"Person Records","Middle Park - Jamboree Heights","Male","Divorced",175
"Person Records","Middle Park - Jamboree Heights","Male","Separated",66
"Person Records","Middle Park - Jamboree Heights","Male","Married",1557
"Person Records","Middle Park - Jamboree Heights","Male","Not applicable",716
"Person Records","Middle Park - Jamboree Heights","Female","Never married",815
"Person Records","Middle Park - Jamboree Heights","Female","Widowed",183
"Person Records","Middle Park - Jamboree Heights","Female","Divorced",286
"Person Records","Middle Park - Jamboree Heights","Female","Separated",77
"Person Records","Middle Park - Jamboree Heights","Female","Married",1568
"Person Records","Middle Park - Jamboree Heights","Female","Not applicable",657
"Person Records","Middle Park - Jamboree Heights","Total","Never married",1762
"Person Records","Middle Park - Jamboree Heights","Total","Widowed",228
"Person Records","Middle Park - Jamboree Heights","Total","Divorced",465
"Person Records","Middle Park - Jamboree Heights","Total","Separated",146
"Person Records","Middle Park - Jamboree Heights","Total","Married",3128
"Person Records","Middle Park - Jamboree Heights","Total","Not applicable",1371
"Person Records","Riverhills","Male","Never married",570
"Person Records","Riverhills","Male","Widowed",20
"Person Records","Riverhills","Male","Divorced",113
"Person Records","Riverhills","Male","Separated",56
"Person Records","Riverhills","Male","Married",821
"Person Records","Riverhills","Male","Not applicable",479
"Person Records","Riverhills","Female","Never married",511
"Person Records","Riverhills","Female","Widowed",68
"Person Records","Riverhills","Female","Divorced",199
"Person Records","Riverhills","Female","Separated",64
"Person Records","Riverhills","Female","Married",821
"Person Records","Riverhills","Female","Not applicable",407
"Person Records","Riverhills","Total","Never married",1081
"Person Records","Riverhills","Total","Widowed",88
"Person Records","Riverhills","Total","Divorced",312
"Person Records","Riverhills","Total","Separated",114
"Person Records","Riverhills","Total","Married",1642
"Person Records","Riverhills","Total","Not applicable",886
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Male","Never married",1081
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Male","Widowed",76
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Male","Divorced",207
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Male","Separated",79
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Male","Married",2292
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Male","Not applicable",942
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Female","Never married",1034
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Female","Widowed",356
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Female","Divorced",368
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Female","Separated",121
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Female","Married",2302
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Female","Not applicable",859
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Total","Never married",2117
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Total","Widowed",431
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Total","Divorced",575
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Total","Separated",200
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Total","Married",4595
"Person Records","Seventeen Mile Rocks - Sinnamon Park","Total","Not applicable",1803
"Person Records","Westlake","Male","Never married",467
"Person Records","Westlake","Male","Widowed",25
"Person Records","Westlake","Male","Divorced",87
"Person Records","Westlake","Male","Separated",30
"Person Records","Westlake","Male","Married",1123
"Person Records","Westlake","Male","Not applicable",444
"Person Records","Westlake","Female","Never married",489
"Person Records","Westlake","Female","Widowed",83
"Person Records","Westlake","Female","Divorced",136
"Person Records","Westlake","Female","Separated",38
"Person Records","Westlake","Female","Married",1122
"Person Records","Westlake","Female","Not applicable",398
"Person Records","Westlake","Total","Never married",952
"Person Records","Westlake","Total","Widowed",108
"Person Records","Westlake","Total","Divorced",216
"Person Records","Westlake","Total","Separated",65
"Person Records","Westlake","Total","Married",2252
"Person Records","Westlake","Total","Not applicable",847
"Person Records","Bellbowrie - Moggill","Male","Never married",1188
"Person Records","Bellbowrie - Moggill","Male","Widowed",63
"Person Records","Bellbowrie - Moggill","Male","Divorced",201
"Person Records","Bellbowrie - Moggill","Male","Separated",90
"Person Records","Bellbowrie - Moggill","Male","Married",2400
"Person Records","Bellbowrie - Moggill","Male","Not applicable",1211
"Person Records","Bellbowrie - Moggill","Female","Never married",1058
"Person Records","Bellbowrie - Moggill","Female","Widowed",227
"Person Records","Bellbowrie - Moggill","Female","Divorced",371
"Person Records","Bellbowrie - Moggill","Female","Separated",133
"Person Records","Bellbowrie - Moggill","Female","Married",2452
"Person Records","Bellbowrie - Moggill","Female","Not applicable",1136
"Person Records","Bellbowrie - Moggill","Total","Never married",2245
"Person Records","Bellbowrie - Moggill","Total","Widowed",284
"Person Records","Bellbowrie - Moggill","Total","Divorced",573
"Person Records","Bellbowrie - Moggill","Total","Separated",220
"Person Records","Bellbowrie - Moggill","Total","Married",4853
"Person Records","Bellbowrie - Moggill","Total","Not applicable",2350
"Person Records","Brookfield - Kenmore Hills","Male","Never married",760
"Person Records","Brookfield - Kenmore Hills","Male","Widowed",74
"Person Records","Brookfield - Kenmore Hills","Male","Divorced",136
"Person Records","Brookfield - Kenmore Hills","Male","Separated",37
"Person Records","Brookfield - Kenmore Hills","Male","Married",1717
"Person Records","Brookfield - Kenmore Hills","Male","Not applicable",699
"Person Records","Brookfield - Kenmore Hills","Female","Never married",683
"Person Records","Brookfield - Kenmore Hills","Female","Widowed",267
"Person Records","Brookfield - Kenmore Hills","Female","Divorced",206
"Person Records","Brookfield - Kenmore Hills","Female","Separated",45
"Person Records","Brookfield - Kenmore Hills","Female","Married",1740
"Person Records","Brookfield - Kenmore Hills","Female","Not applicable",653
"Person Records","Brookfield - Kenmore Hills","Total","Never married",1443
"Person Records","Brookfield - Kenmore Hills","Total","Widowed",345
"Person Records","Brookfield - Kenmore Hills","Total","Divorced",343
"Person Records","Brookfield - Kenmore Hills","Total","Separated",89
"Person Records","Brookfield - Kenmore Hills","Total","Married",3459
"Person Records","Brookfield - Kenmore Hills","Total","Not applicable",1346
"Person Records","Chapel Hill","Male","Never married",1264
"Person Records","Chapel Hill","Male","Widowed",60
"Person Records","Chapel Hill","Male","Divorced",165
"Person Records","Chapel Hill","Male","Separated",65
"Person Records","Chapel Hill","Male","Married",2577
"Person Records","Chapel Hill","Male","Not applicable",1170
"Person Records","Chapel Hill","Female","Never married",1077
"Person Records","Chapel Hill","Female","Widowed",246
"Person Records","Chapel Hill","Female","Divorced",327
"Person Records","Chapel Hill","Female","Separated",88
"Person Records","Chapel Hill","Female","Married",2615
"Person Records","Chapel Hill","Female","Not applicable",1073
"Person Records","Chapel Hill","Total","Never married",2340
"Person Records","Chapel Hill","Total","Widowed",307
"Person Records","Chapel Hill","Total","Divorced",494
"Person Records","Chapel Hill","Total","Separated",151
"Person Records","Chapel Hill","Total","Married",5193
"Person Records","Chapel Hill","Total","Not applicable",2240
"Person Records","Fig Tree Pocket","Male","Never married",515
"Person Records","Fig Tree Pocket","Male","Widowed",10
"Person Records","Fig Tree Pocket","Male","Divorced",75
"Person Records","Fig Tree Pocket","Male","Separated",23
"Person Records","Fig Tree Pocket","Male","Married",1021
"Person Records","Fig Tree Pocket","Male","Not applicable",536
"Person Records","Fig Tree Pocket","Female","Never married",442
"Person Records","Fig Tree Pocket","Female","Widowed",71
"Person Records","Fig Tree Pocket","Female","Divorced",129
"Person Records","Fig Tree Pocket","Female","Separated",34
"Person Records","Fig Tree Pocket","Female","Married",1035
"Person Records","Fig Tree Pocket","Female","Not applicable",456
"Person Records","Fig Tree Pocket","Total","Never married",954
"Person Records","Fig Tree Pocket","Total","Widowed",80
"Person Records","Fig Tree Pocket","Total","Divorced",200
"Person Records","Fig Tree Pocket","Total","Separated",57
"Person Records","Fig Tree Pocket","Total","Married",2063
"Person Records","Fig Tree Pocket","Total","Not applicable",990
"Person Records","Kenmore","Male","Never married",1156
"Person Records","Kenmore","Male","Widowed",59
"Person Records","Kenmore","Male","Divorced",190
"Person Records","Kenmore","Male","Separated",71
"Person Records","Kenmore","Male","Married",2070
"Person Records","Kenmore","Male","Not applicable",1064
"Person Records","Kenmore","Female","Never married",979
"Person Records","Kenmore","Female","Widowed",274
"Person Records","Kenmore","Female","Divorced",378
"Person Records","Kenmore","Female","Separated",107
"Person Records","Kenmore","Female","Married",2085
"Person Records","Kenmore","Female","Not applicable",1026
"Person Records","Kenmore","Total","Never married",2131
"Person Records","Kenmore","Total","Widowed",328
"Person Records","Kenmore","Total","Divorced",563
"Person Records","Kenmore","Total","Separated",172
"Person Records","Kenmore","Total","Married",4149
"Person Records","Kenmore","Total","Not applicable",2090
"Person Records","Pinjarra Hills - Pullenvale","Male","Never married",654
"Person Records","Pinjarra Hills - Pullenvale","Male","Widowed",84
"Person Records","Pinjarra Hills - Pullenvale","Male","Divorced",106
"Person Records","Pinjarra Hills - Pullenvale","Male","Separated",45
"Person Records","Pinjarra Hills - Pullenvale","Male","Married",1378
"Person Records","Pinjarra Hills - Pullenvale","Male","Not applicable",542
"Person Records","Pinjarra Hills - Pullenvale","Female","Never married",568
"Person Records","Pinjarra Hills - Pullenvale","Female","Widowed",221
"Person Records","Pinjarra Hills - Pullenvale","Female","Divorced",146
"Person Records","Pinjarra Hills - Pullenvale","Female","Separated",35
"Person Records","Pinjarra Hills - Pullenvale","Female","Married",1384
"Person Records","Pinjarra Hills - Pullenvale","Female","Not applicable",506
"Person Records","Pinjarra Hills - Pullenvale","Total","Never married",1222
"Person Records","Pinjarra Hills - Pullenvale","Total","Widowed",305
"Person Records","Pinjarra Hills - Pullenvale","Total","Divorced",253
"Person Records","Pinjarra Hills - Pullenvale","Total","Separated",83
"Person Records","Pinjarra Hills - Pullenvale","Total","Married",2767
"Person Records","Pinjarra Hills - Pullenvale","Total","Not applicable",1042
"Person Records","Chelmer - Graceville","Male","Never married",967
"Person Records","Chelmer - Graceville","Male","Widowed",59
"Person Records","Chelmer - Graceville","Male","Divorced",146
"Person Records","Chelmer - Graceville","Male","Separated",64
"Person Records","Chelmer - Graceville","Male","Married",1701
"Person Records","Chelmer - Graceville","Male","Not applicable",949
"Person Records","Chelmer - Graceville","Female","Never married",884
"Person Records","Chelmer - Graceville","Female","Widowed",246
"Person Records","Chelmer - Graceville","Female","Divorced",227
"Person Records","Chelmer - Graceville","Female","Separated",84
"Person Records","Chelmer - Graceville","Female","Married",1721
"Person Records","Chelmer - Graceville","Female","Not applicable",812
"Person Records","Chelmer - Graceville","Total","Never married",1850
"Person Records","Chelmer - Graceville","Total","Widowed",299
"Person Records","Chelmer - Graceville","Total","Divorced",372
"Person Records","Chelmer - Graceville","Total","Separated",141
"Person Records","Chelmer - Graceville","Total","Married",3415
"Person Records","Chelmer - Graceville","Total","Not applicable",1763
"Person Records","Indooroopilly","Male","Never married",2518
"Person Records","Indooroopilly","Male","Widowed",65
"Person Records","Indooroopilly","Male","Divorced",235
"Person Records","Indooroopilly","Male","Separated",110
"Person Records","Indooroopilly","Male","Married",2446
"Person Records","Indooroopilly","Male","Not applicable",1199
"Person Records","Indooroopilly","Female","Never married",2329
"Person Records","Indooroopilly","Female","Widowed",251
"Person Records","Indooroopilly","Female","Divorced",437
"Person Records","Indooroopilly","Female","Separated",143
"Person Records","Indooroopilly","Female","Married",2538
"Person Records","Indooroopilly","Female","Not applicable",1172
"Person Records","Indooroopilly","Total","Never married",4841
"Person Records","Indooroopilly","Total","Widowed",314
"Person Records","Indooroopilly","Total","Divorced",672
"Person Records","Indooroopilly","Total","Separated",252
"Person Records","Indooroopilly","Total","Married",4985
