Australian Bureau of Statistics

"2021 Census - counting dwellings, place of enumeration"
"SA2 (EN) by TENLLD Tenure and Landlord Type"
"Counting: Dwelling Records"

Filters:
"Default Summation","Dwelling Records"

"Counting","SA2 (EN)","TENLLD Tenure and Landlord Type","Count",
"Dwelling Records","301011001","Owned outright",1664
"Dwelling Records","301011001","Owned with a mortgage",2813
"Dwelling Records","301011001","Rented: Real estate agent",705
"Dwelling Records","301011001","Rented: State or territory housing authority",239
"Dwelling Records","301011001","Rented: Community housing provider",51
"Dwelling Records","301011001","Rented: Person not in same household",269
"Dwelling Records","301011001","Rented: Other landlord type",13
"Dwelling Records","301011001","Rented: Landlord type not stated",8
"Dwelling Records","301011001","Other tenure type",74
"Dwelling Records","301011001","Tenure type not stated",203
"Dwelling Records","301011001","Tenure type not applicable",259
"Dwelling Records","301011001","Total",6303
"Dwelling Records","301011002","Owned outright",961
"Dwelling Records","301011002","Owned with a mortgage",1055
"Dwelling Records","301011002","Rented: Real estate agent",218
"Dwelling Records","301011002","Rented: State or territory housing authority",25
"Dwelling Records","301011002","Rented: Community housing provider",0
"Dwelling Records","301011002","Rented: Person not in same household",76
"Dwelling Records","301011002","Rented: Other landlord type",23
"Dwelling Records","301011002","Rented: Landlord type not stated",0
"Dwelling Records","301011002","Other tenure type",28
"Dwelling Records","301011002","Tenure type not stated",83
"Dwelling Records","301011002","Tenure type not applicable",98
"Dwelling Records","301011002","Total",2564
"Dwelling Records","301011003","Owned outright",1956
"Dwelling Records","301011003","Owned with a mortgage",2292
"Dwelling Records","301011003","Rented: Real estate agent",661
"Dwelling Records","301011003","Rented: State or territory housing authority",130
"Dwelling Records","301011003","Rented: Community housing provider",30
"Dwelling Records","301011003","Rented: Person not in same household",165
"Dwelling Records","301011003","Rented: Other landlord type",28
"Dwelling Records","301011003","Rented: Landlord type not stated",0
"Dwelling Records","301011003","Other tenure type",148
"Dwelling Records","301011003","Tenure type not stated",161
"Dwelling Records","301011003","Tenure type not applicable",227
"Dwelling Records","301011003","Total",5806
"Dwelling Records","301011004","Owned outright",2065
"Dwelling Records","301011004","Owned with a mortgage",2880
"Dwelling Records","301011004","Rented: Real estate agent",1051
"Dwelling Records","301011004","Rented: State or territory housing authority",312
"Dwelling Records","301011004","Rented: Community housing provider",39
"Dwelling Records","301011004","Rented: Person not in same household",291
"Dwelling Records","301011004","Rented: Other landlord type",78
"Dwelling Records","301011004","Rented: Landlord type not stated",13
"Dwelling Records","301011004","Other tenure type",44
"Dwelling Records","301011004","Tenure type not stated",279
"Dwelling Records","301011004","Tenure type not applicable",284
"Dwelling Records","301011004","Total",7339
"Dwelling Records","301011005","Owned outright",540
"Dwelling Records","301011005","Owned with a mortgage",587
"Dwelling Records","301011005","Rented: Real estate agent",297
"Dwelling Records","301011005","Rented: State or territory housing authority",39
"Dwelling Records","301011005","Rented: Community housing provider",4
"Dwelling Records","301011005","Rented: Person not in same household",86
"Dwelling Records","301011005","Rented: Other landlord type",39
"Dwelling Records","301011005","Rented: Landlord type not stated",5
"Dwelling Records","301011005","Other tenure type",15
"Dwelling Records","301011005","Tenure type not stated",59
"Dwelling Records","301011005","Tenure type not applicable",54
"Dwelling Records","301011005","Total",1728
"Dwelling Records","301011006","Owned outright",1505
"Dwelling Records","301011006","Owned with a mortgage",1785
"Dwelling Records","301011006","Rented: Real estate agent",598
"Dwelling Records","301011006","Rented: State or territory housing authority",75
"Dwelling Records","301011006","Rented: Community housing provider",16
"Dwelling Records","301011006","Rented: Person not in same household",158
"Dwelling Records","301011006","Rented: Other landlord type",23
"Dwelling Records","301011006","Rented: Landlord type not stated",4
"Dwelling Records","301011006","Other tenure type",18
"Dwelling Records","301011006","Tenure type not stated",88
"Dwelling Records","301011006","Tenure type not applicable",190
"Dwelling Records","301011006","Total",4451
"Dwelling Records","301021007","Owned outright",2584
"Dwelling Records","301021007","Owned with a mortgage",1844
"Dwelling Records","301021007","Rented: Real estate agent",1132
"Dwelling Records","301021007","Rented: State or territory housing authority",370
"Dwelling Records","301021007","Rented: Community housing provider",57
"Dwelling Records","301021007","Rented: Person not in same household",319
"Dwelling Records","301021007","Rented: Other landlord type",69
"Dwelling Records","301021007","Rented: Landlord type not stated",16
"Dwelling Records","301021007","Other tenure type",154
"Dwelling Records","301021007","Tenure type not stated",243
"Dwelling Records","301021007","Tenure type not applicable",487
"Dwelling Records","301021007","Total",7270
"Dwelling Records","301021008","Owned outright",955
"Dwelling Records","301021008","Owned with a mortgage",846
"Dwelling Records","301021008","Rented: Real estate agent",344
"Dwelling Records","301021008","Rented: State or territory housing authority",5
"Dwelling Records","301021008","Rented: Community housing provider",0
"Dwelling Records","301021008","Rented: Person not in same household",107
"Dwelling Records","301021008","Rented: Other landlord type",20
"Dwelling Records","301021008","Rented: Landlord type not stated",0
"Dwelling Records","301021008","Other tenure type",89
"Dwelling Records","301021008","Tenure type not stated",61
"Dwelling Records","301021008","Tenure type not applicable",130
"Dwelling Records","301021008","Total",2568
"Dwelling Records","301021009","Owned outright",1774
"Dwelling Records","301021009","Owned with a mortgage",2777
"Dwelling Records","301021009","Rented: Real estate agent",1005
"Dwelling Records","301021009","Rented: State or territory housing authority",78
"Dwelling Records","301021009","Rented: Community housing provider",10
"Dwelling Records","301021009","Rented: Person not in same household",239
"Dwelling Records","301021009","Rented: Other landlord type",37
"Dwelling Records","301021009","Rented: Landlord type not stated",4
"Dwelling Records","301021009","Other tenure type",65
"Dwelling Records","301021009","Tenure type not stated",199
"Dwelling Records","301021009","Tenure type not applicable",329
"Dwelling Records","301021009","Total",6506
"Dwelling Records","301021011","Owned outright",687
"Dwelling Records","301021011","Owned with a mortgage",1615
"Dwelling Records","301021011","Rented: Real estate agent",208
"Dwelling Records","301021011","Rented: State or territory housing authority",0
"Dwelling Records","301021011","Rented: Community housing provider",0
"Dwelling Records","301021011","Rented: Person not in same household",65
"Dwelling Records","301021011","Rented: Other landlord type",3
"Dwelling Records","301021011","Rented: Landlord type not stated",0
"Dwelling Records","301021011","Other tenure type",24
"Dwelling Records","301021011","Tenure type not stated",50
"Dwelling Records","301021011","Tenure type not applicable",77
"Dwelling Records","301021011","Total",2732
"Dwelling Records","301021012","Owned outright",1584
"Dwelling Records","301021012","Owned with a mortgage",2986
"Dwelling Records","301021012","Rented: Real estate agent",1217
"Dwelling Records","301021012","Rented: State or territory housing authority",38
"Dwelling Records","301021012","Rented: Community housing provider",45
"Dwelling Records","301021012","Rented: Person not in same household",199
"Dwelling Records","301021012","Rented: Other landlord type",157
"Dwelling Records","301021012","Rented: Landlord type not stated",7
"Dwelling Records","301021012","Other tenure type",128
"Dwelling Records","301021012","Tenure type not stated",180
"Dwelling Records","301021012","Tenure type not applicable",237
"Dwelling Records","301021012","Total",6783
"Dwelling Records","301021013","Owned outright",2119
"Dwelling Records","301021013","Owned with a mortgage",1948
"Dwelling Records","301021013","Rented: Real estate agent",748
"Dwelling Records","301021013","Rented: State or territory housing authority",70
"Dwelling Records","301021013","Rented: Community housing provider",34
"Dwelling Records","301021013","Rented: Person not in same household",236
"Dwelling Records","301021013","Rented: Other landlord type",60
"Dwelling Records","301021013","Rented: Landlord type not stated",11
"Dwelling Records","301021013","Other tenure type",497
"Dwelling Records","301021013","Tenure type not stated",212
"Dwelling Records","301021013","Tenure type not applicable",317
"Dwelling Records","301021013","Total",6254
"Dwelling Records","301021550","Owned outright",452
"Dwelling Records","301021550","Owned with a mortgage",210
"Dwelling Records","301021550","Rented: Real estate agent",87
"Dwelling Records","301021550","Rented: State or territory housing authority",16
"Dwelling Records","301021550","Rented: Community housing provider",27
"Dwelling Records","301021550","Rented: Person not in same household",122
"Dwelling Records","301021550","Rented: Other landlord type",31
"Dwelling Records","301021550","Rented: Landlord type not stated",0
"Dwelling Records","301021550","Other tenure type",37
"Dwelling Records","301021550","Tenure type not stated",110
"Dwelling Records","301021550","Tenure type not applicable",866
"Dwelling Records","301021550","Total",1978
"Dwelling Records","301021551","Owned outright",2128
"Dwelling Records","301021551","Owned with a mortgage",939
"Dwelling Records","301021551","Rented: Real estate agent",604
"Dwelling Records","301021551","Rented: State or territory housing authority",0
"Dwelling Records","301021551","Rented: Community housing provider",0
"Dwelling Records","301021551","Rented: Person not in same household",324
"Dwelling Records","301021551","Rented: Other landlord type",20
"Dwelling Records","301021551","Rented: Landlord type not stated",8
"Dwelling Records","301021551","Other tenure type",58
"Dwelling Records","301021551","Tenure type not stated",373
"Dwelling Records","301021551","Tenure type not applicable",1038
"Dwelling Records","301021551","Total",5500
"Dwelling Records","301031014","Owned outright",0
"Dwelling Records","301031014","Owned with a mortgage",3
"Dwelling Records","301031014","Rented: Real estate agent",0
"Dwelling Records","301031014","Rented: State or territory housing authority",0
"Dwelling Records","301031014","Rented: Community housing provider",0
"Dwelling Records","301031014","Rented: Person not in same household",6
"Dwelling Records","301031014","Rented: Other landlord type",10
"Dwelling Records","301031014","Rented: Landlord type not stated",0
"Dwelling Records","301031014","Other tenure type",0
"Dwelling Records","301031014","Tenure type not stated",3
"Dwelling Records","301031014","Tenure type not applicable",0
"Dwelling Records","301031014","Total",14
"Dwelling Records","301031015","Owned outright",1057
"Dwelling Records","301031015","Owned with a mortgage",1068
"Dwelling Records","301031015","Rented: Real estate agent",552
"Dwelling Records","301031015","Rented: State or territory housing authority",68
"Dwelling Records","301031015","Rented: Community housing provider",8
"Dwelling Records","301031015","Rented: Person not in same household",132
"Dwelling Records","301031015","Rented: Other landlord type",30
"Dwelling Records","301031015","Rented: Landlord type not stated",8
"Dwelling Records","301031015","Other tenure type",97
"Dwelling Records","301031015","Tenure type not stated",106
"Dwelling Records","301031015","Tenure type not applicable",204
"Dwelling Records","301031015","Total",3328
"Dwelling Records","301031016","Owned outright",1342
"Dwelling Records","301031016","Owned with a mortgage",1853
"Dwelling Records","301031016","Rented: Real estate agent",651
"Dwelling Records","301031016","Rented: State or territory housing authority",132
"Dwelling Records","301031016","Rented: Community housing provider",16
"Dwelling Records","301031016","Rented: Person not in same household",122
"Dwelling Records","301031016","Rented: Other landlord type",51
"Dwelling Records","301031016","Rented: Landlord type not stated",3
"Dwelling Records","301031016","Other tenure type",87
"Dwelling Records","301031016","Tenure type not stated",128
"Dwelling Records","301031016","Tenure type not applicable",195
"Dwelling Records","301031016","Total",4582
"Dwelling Records","301031017","Owned outright",364
"Dwelling Records","301031017","Owned with a mortgage",764
"Dwelling Records","301031017","Rented: Real estate agent",457
"Dwelling Records","301031017","Rented: State or territory housing authority",81
"Dwelling Records","301031017","Rented: Community housing provider",6
"Dwelling Records","301031017","Rented: Person not in same household",79
"Dwelling Records","301031017","Rented: Other landlord type",13
"Dwelling Records","301031017","Rented: Landlord type not stated",0
"Dwelling Records","301031017","Other tenure type",14
"Dwelling Records","301031017","Tenure type not stated",76
"Dwelling Records","301031017","Tenure type not applicable",80
"Dwelling Records","301031017","Total",1914
"Dwelling Records","301031018","Owned outright",976
"Dwelling Records","301031018","Owned with a mortgage",1479
"Dwelling Records","301031018","Rented: Real estate agent",593
"Dwelling Records","301031018","Rented: State or territory housing authority",42
"Dwelling Records","301031018","Rented: Community housing provider",4
"Dwelling Records","301031018","Rented: Person not in same household",161
"Dwelling Records","301031018","Rented: Other landlord type",51
"Dwelling Records","301031018","Rented: Landlord type not stated",3
"Dwelling Records","301031018","Other tenure type",25
"Dwelling Records","301031018","Tenure type not stated",102
"Dwelling Records","301031018","Tenure type not applicable",159
"Dwelling Records","301031018","Total",3603
"Dwelling Records","301031019","Owned outright",643
"Dwelling Records","301031019","Owned with a mortgage",1689
"Dwelling Records","301031019","Rented: Real estate agent",523
"Dwelling Records","301031019","Rented: State or territory housing authority",10
"Dwelling Records","301031019","Rented: Community housing provider",5
"Dwelling Records","301031019","Rented: Person not in same household",71
"Dwelling Records","301031019","Rented: Other landlord type",29
"Dwelling Records","301031019","Rented: Landlord type not stated",0
"Dwelling Records","301031019","Other tenure type",14
"Dwelling Records","301031019","Tenure type not stated",51
"Dwelling Records","301031019","Tenure type not applicable",89
"Dwelling Records","301031019","Total",3125
"Dwelling Records","301031020","Owned outright",1610
"Dwelling Records","301031020","Owned with a mortgage",2019
"Dwelling Records","301031020","Rented: Real estate agent",1305
"Dwelling Records","301031020","Rented: State or territory housing authority",326
"Dwelling Records","301031020","Rented: Community housing provider",28
