Australian Bureau of Statistics

"2021 Census - counting persons, place of usual residence"
"SA2 (UR) by 1-digit level INDP Industry of Employment"
"Counting: Person Records"

Filters:
"Default Summation","Person Records"

"Counting","SA2 (UR)","1-digit level INDP Industry of Employment","Count",
"Person Records","301011001","Agriculture, Forestry and Fishing",42
"Person Records","301011001","Mining",66
"Person Records","301011001","Manufacturing",662
"Person Records","301011001","Electricity, Gas, Water and Waste Services",98
"Person Records","301011001","Construction",1057
"Person Records","301011001","Wholesale Trade",285
"Person Records","301011001","Retail Trade",894
"Person Records","301011001","Accommodation and Food Services",446
"Person Records","301011001","Transport, Postal and Warehousing",506
"Person Records","301011001","Information Media and Telecommunications",78
"Person Records","301011001","Financial and Insurance Services",170
"Person Records","301011001","Rental, Hiring and Real Estate Services",121
"Person Records","301011001","Professional, Scientific and Technical Services",444
"Person Records","301011001","Administrative and Support Services",285
"Person Records","301011001","Public Administration and Safety",483
"Person Records","301011001","Education and Training",609
"Person Records","301011001","Health Care and Social Assistance",1296
"Person Records","301011001","Arts and Recreation Services",83
"Person Records","301011001","Other Services",436
"Person Records","301011001","Inadequately described",285
"Person Records","301011001","Not stated",95
"Person Records","301011001","Not applicable",8152
"Person Records","301011001","Total",16574
"Person Records","301011002","Agriculture, Forestry and Fishing",31
"Person Records","301011002","Mining",36
"Person Records","301011002","Manufacturing",253
"Person Records","301011002","Electricity, Gas, Water and Waste Services",44
"Person Records","301011002","Construction",433
"Person Records","301011002","Wholesale Trade",136
"Person Records","301011002","Retail Trade",349
"Person Records","301011002","Accommodation and Food Services",197
"Person Records","301011002","Transport, Postal and Warehousing",190
"Person Records","301011002","Information Media and Telecommunications",43
"Person Records","301011002","Financial and Insurance Services",136
"Person Records","301011002","Rental, Hiring and Real Estate Services",100
"Person Records","301011002","Professional, Scientific and Technical Services",392
"Person Records","301011002","Administrative and Support Services",129
"Person Records","301011002","Public Administration and Safety",181
"Person Records","301011002","Education and Training",429
"Person Records","301011002","Health Care and Social Assistance",535
"Person Records","301011002","Arts and Recreation Services",65
"Person Records","301011002","Other Services",139
"Person Records","301011002","Inadequately described",134
"Person Records","301011002","Not stated",36
"Person Records","301011002","Not applicable",3564
"Person Records","301011002","Total",7550
"Person Records","301011003","Agriculture, Forestry and Fishing",37
"Person Records","301011003","Mining",82
"Person Records","301011003","Manufacturing",475
"Person Records","301011003","Electricity, Gas, Water and Waste Services",104
"Person Records","301011003","Construction",881
"Person Records","301011003","Wholesale Trade",252
"Person Records","301011003","Retail Trade",712
"Person Records","301011003","Accommodation and Food Services",396
"Person Records","301011003","Transport, Postal and Warehousing",457
"Person Records","301011003","Information Media and Telecommunications",74
"Person Records","301011003","Financial and Insurance Services",222
"Person Records","301011003","Rental, Hiring and Real Estate Services",117
"Person Records","301011003","Professional, Scientific and Technical Services",502
"Person Records","301011003","Administrative and Support Services",221
"Person Records","301011003","Public Administration and Safety",454
"Person Records","301011003","Education and Training",690
"Person Records","301011003","Health Care and Social Assistance",1076
"Person Records","301011003","Arts and Recreation Services",94
"Person Records","301011003","Other Services",303
"Person Records","301011003","Inadequately described",247
"Person Records","301011003","Not stated",61
"Person Records","301011003","Not applicable",7761
"Person Records","301011003","Total",15230
"Person Records","301011004","Agriculture, Forestry and Fishing",40
"Person Records","301011004","Mining",54
"Person Records","301011004","Manufacturing",709
"Person Records","301011004","Electricity, Gas, Water and Waste Services",96
"Person Records","301011004","Construction",1103
"Person Records","301011004","Wholesale Trade",292
"Person Records","301011004","Retail Trade",989
"Person Records","301011004","Accommodation and Food Services",476
"Person Records","301011004","Transport, Postal and Warehousing",600
"Person Records","301011004","Information Media and Telecommunications",92
"Person Records","301011004","Financial and Insurance Services",221
"Person Records","301011004","Rental, Hiring and Real Estate Services",143
"Person Records","301011004","Professional, Scientific and Technical Services",508
"Person Records","301011004","Administrative and Support Services",327
"Person Records","301011004","Public Administration and Safety",505
"Person Records","301011004","Education and Training",725
"Person Records","301011004","Health Care and Social Assistance",1379
"Person Records","301011004","Arts and Recreation Services",122
"Person Records","301011004","Other Services",467
"Person Records","301011004","Inadequately described",304
"Person Records","301011004","Not stated",89
"Person Records","301011004","Not applicable",9018
"Person Records","301011004","Total",18254
"Person Records","301011005","Agriculture, Forestry and Fishing",5
"Person Records","301011005","Mining",15
"Person Records","301011005","Manufacturing",140
"Person Records","301011005","Electricity, Gas, Water and Waste Services",14
"Person Records","301011005","Construction",221
"Person Records","301011005","Wholesale Trade",67
"Person Records","301011005","Retail Trade",164
"Person Records","301011005","Accommodation and Food Services",83
"Person Records","301011005","Transport, Postal and Warehousing",133
"Person Records","301011005","Information Media and Telecommunications",11
"Person Records","301011005","Financial and Insurance Services",54
"Person Records","301011005","Rental, Hiring and Real Estate Services",33
"Person Records","301011005","Professional, Scientific and Technical Services",125
"Person Records","301011005","Administrative and Support Services",85
"Person Records","301011005","Public Administration and Safety",106
"Person Records","301011005","Education and Training",173
"Person Records","301011005","Health Care and Social Assistance",279
"Person Records","301011005","Arts and Recreation Services",19
"Person Records","301011005","Other Services",76
"Person Records","301011005","Inadequately described",67
"Person Records","301011005","Not stated",21
"Person Records","301011005","Not applicable",1982
"Person Records","301011005","Total",3877
"Person Records","301011006","Agriculture, Forestry and Fishing",39
"Person Records","301011006","Mining",75
"Person Records","301011006","Manufacturing",381
"Person Records","301011006","Electricity, Gas, Water and Waste Services",77
"Person Records","301011006","Construction",656
"Person Records","301011006","Wholesale Trade",189
"Person Records","301011006","Retail Trade",592
"Person Records","301011006","Accommodation and Food Services",389
"Person Records","301011006","Transport, Postal and Warehousing",349
"Person Records","301011006","Information Media and Telecommunications",55
"Person Records","301011006","Financial and Insurance Services",230
"Person Records","301011006","Rental, Hiring and Real Estate Services",99
"Person Records","301011006","Professional, Scientific and Technical Services",419
"Person Records","301011006","Administrative and Support Services",178
"Person Records","301011006","Public Administration and Safety",415
"Person Records","301011006","Education and Training",599
"Person Records","301011006","Health Care and Social Assistance",924
"Person Records","301011006","Arts and Recreation Services",78
"Person Records","301011006","Other Services",254
"Person Records","301011006","Inadequately described",192
"Person Records","301011006","Not stated",42
"Person Records","301011006","Not applicable",5652
"Person Records","301011006","Total",11893
"Person Records","301021007","Agriculture, Forestry and Fishing",33
"Person Records","301021007","Mining",70
"Person Records","301021007","Manufacturing",527
"Person Records","301021007","Electricity, Gas, Water and Waste Services",77
"Person Records","301021007","Construction",808
"Person Records","301021007","Wholesale Trade",199
"Person Records","301021007","Retail Trade",652
"Person Records","301021007","Accommodation and Food Services",414
"Person Records","301021007","Transport, Postal and Warehousing",301
"Person Records","301021007","Information Media and Telecommunications",56
"Person Records","301021007","Financial and Insurance Services",206
"Person Records","301021007","Rental, Hiring and Real Estate Services",175
"Person Records","301021007","Professional, Scientific and Technical Services",520
"Person Records","301021007","Administrative and Support Services",210
"Person Records","301021007","Public Administration and Safety",407
"Person Records","301021007","Education and Training",553
"Person Records","301021007","Health Care and Social Assistance",1069
"Person Records","301021007","Arts and Recreation Services",83
"Person Records","301021007","Other Services",302
"Person Records","301021007","Inadequately described",261
"Person Records","301021007","Not stated",59
"Person Records","301021007","Not applicable",8884
"Person Records","301021007","Total",15851
"Person Records","301021008","Agriculture, Forestry and Fishing",16
"Person Records","301021008","Mining",36
"Person Records","301021008","Manufacturing",190
"Person Records","301021008","Electricity, Gas, Water and Waste Services",38
"Person Records","301021008","Construction",283
